uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
a953597f-d012-41f9-b7a0-90cea3976514,CLBJ_046.basePlot.vst,10/11/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,,,,,NEON.PLA.D11.CLBJ.01966,,,,,NEON.DOC.000987vE,,PAQU2,Parthenocissus quinquefolia (L.) Planch.,Parthenocissus,Vitaceae,species,,,,,,jjamison@field-ops.org,aguy@field-ops.org,
d9c12b92-8911-4043-bde8-a34b3902d4b6,CLBJ_046.basePlot.vst,10/11/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,31,8.1,14.9,,NEON.PLA.D11.CLBJ.02581,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,aguy@field-ops.org,
6ddf61a0-9e3a-4c27-adec-45b6586aec36,CLBJ_046.basePlot.vst,10/11/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,,,,,NEON.PLA.D11.CLBJ.01967,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,jjamison@field-ops.org,aguy@field-ops.org,
b1dee873-5442-4294-82c5-e04bf363227a,CLBJ_046.basePlot.vst,10/11/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,33,10.9,320,,NEON.PLA.D11.CLBJ.02546,,,,,NEON.DOC.000987vE,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,aguy@field-ops.org,
bd2b7bbb-dc2e-407b-814d-5dc6c0e0f268,CLBJ_046.basePlot.vst,10/11/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,33,7.3,287.6,,NEON.PLA.D11.CLBJ.02537,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,jjamison@field-ops.org,aguy@field-ops.org,
cde4393c-0e79-471b-a432-5e5735d9f3af,CLBJ_046.basePlot.vst,10/11/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,,,,,NEON.PLA.D11.CLBJ.02577,,,,,NEON.DOC.000987vE,,ULAL,Ulmus alata Michx.,Ulmus,Ulmaceae,species,,,,,,jjamison@field-ops.org,aguy@field-ops.org,
807a36c7-617b-4a99-a8c1-a57f4a436a51,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,49,4.4,108,,NEON.PLA.D11.CLBJ.01589,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
497a1d35-3084-47a6-9b52-d5e1d3d73919,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.01595,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
445a1b69-731d-4c05-884a-d414f31dbc83,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02533,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
cc5574a2-9525-4c32-b117-fcaeb1bcf4b6,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02583,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
c853208f-b7fe-4974-ab83-5c1e60bf8f4d,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.00719,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
321771cc-cbbb-4583-b5b3-cab4ed415331,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02531,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
e159f6a5-abab-4e56-b943-45f54ebe8913,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02529,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
993bee36-80c0-492b-a42d-cd61f8d568f8,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02532,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
ded3d50d-88e5-464d-a7ed-f7c75e6597c3,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02528,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
e0b48d54-bc3d-476e-8280-7fca7b6dc98a,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02527,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
935b14fa-f87f-4f62-acc8-69860d3e93d5,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.01588,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
4ee74d3f-f91e-494d-a501-d6d5bf939f7c,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.01589A,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
e3e5bd30-0f25-4702-8ea9-7174fd763120,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.02530,,,,,NEON.DOC.000987vE,,QUSH,Quercus shumardii Buckley,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
dd30c541-454c-456c-940b-cb9fe5a98651,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.01587,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
76c66fc6-dc74-4bdc-8878-70505b3b818c,CLBJ_039.basePlot.vst,10/17/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_039,,,,,NEON.PLA.D11.CLBJ.01590,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
093c350f-0895-478f-94c4-15b69de1523b,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01623,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
05dc10e4-0f24-4010-af41-6705eb092fb6,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,5.7,323.6,,NEON.PLA.D11.CLBJ.01605,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
a0bd19ae-5f06-479e-a2d3-d3bb868e2bfd,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01615,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
903ec97d-5b42-4229-9334-7c3800b86927,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,33,6.3,344.3,,NEON.PLA.D11.CLBJ.01630,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
be13bc35-5aa0-4f2d-b978-4b70db30fc76,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01655,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
15acda8d-8c44-47d9-a4cf-337c65f35abc,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01659,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
bd57a98f-3c18-47f4-88aa-241aabddcf8c,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01639,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
b5a5bd8c-4cbc-47ad-a21a-b21c71fd16c3,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01616,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
4fdce8e1-80d8-4afd-a24a-4bc301ff8572,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01648,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
7890b725-0656-48c1-a156-b3303aa35ce8,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01646,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
311bd08c-dcd6-4cfa-99dd-ccff430e7138,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01664,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
872101e2-37c2-4935-a105-f146a691007c,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,51,2.2,193.2,,NEON.PLA.D11.CLBJ.01601,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
972a1b2a-cd82-473b-a99e-4bc4447b1d07,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,7.3,44,,NEON.PLA.D11.CLBJ.01603,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
5924602c-6b5e-4573-9f6b-2e15a3573f94,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01617,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
1e8f86f7-c3ed-405c-b8ce-0e2b641e13a2,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01640,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
faf4427d-608b-4413-a330-6635987c66a5,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01622,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
7d6206f9-ee11-4492-9e90-1029038bf7d7,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01637,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
46aca162-7b37-4aa4-8afc-3d13f28effc1,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01641,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
ed42fd94-f8dd-46d4-ab65-a77cd733c0f6,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,49,0.8,123.7,,NEON.PLA.D11.CLBJ.01618,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
b6c4303c-37b7-44f9-9365-0882cd71a1c6,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01614,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
1e8ca433-a876-4f1d-9b91-f855fbd738f0,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01649,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
59723f3f-656c-41a7-ad8a-525e1cccb6bf,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01647,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
8b9bc32e-de97-4c7c-8b3d-ee63dce4a8f0,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01624,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
382a1f88-98f2-4b88-81ae-46bd852caff4,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,31,5.1,39.1,,NEON.PLA.D11.CLBJ.01642,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
3dd96003-5b9e-4cf8-9198-99fd46e10e78,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01656,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
698307bd-318e-4750-b156-34883356e12e,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,4.9,356.9,,NEON.PLA.D11.CLBJ.01606,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
d8ed3ec7-a790-4662-9701-201087737d3a,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,33,3.4,280.2,,NEON.PLA.D11.CLBJ.01632,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
48d54ae3-346c-4bc5-8eca-f0fd69c45d2e,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01631,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
2ab56cb5-e289-49cf-b729-942d59273d4d,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,5.5,256.3,,NEON.PLA.D11.CLBJ.01635,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
0675f79a-515d-4aa6-900e-5f00f061ae3c,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,6.5,351.3,,NEON.PLA.D11.CLBJ.01607,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
fbd6e25c-5dd4-4063-beed-76955392e82a,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,51,3,199.4,,NEON.PLA.D11.CLBJ.01602,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
932cd26d-2386-451f-82fa-a7c824d83b45,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01636,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
ccd49ccd-afe8-4e5d-9fef-83959f9a513d,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01612,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
e2d1d7b5-c5c7-45e7-b9f1-60ad3ab294f9,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,4.4,267.6,,NEON.PLA.D11.CLBJ.01626,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
3b8cb6bb-efdf-44c7-9181-1b315b3eb1b4,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01619,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
e775e096-0eb6-4ccf-82f5-a9ec6673c1d4,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,7.1,104.1,,NEON.PLA.D11.CLBJ.01628,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
d4e4677d-35c4-4912-9b8b-e9b769308b9b,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01625,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
00ced2f0-eaad-44da-b184-68a71f2a3e4a,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01653,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
9a187c3e-d090-4315-b335-c16a0e4fad89,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01613,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
33ff28ca-5385-4403-bfa4-ab80ed67aa36,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01638,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
0864da5e-b8bd-4004-ae86-858dbf6994fd,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,6.6,29.5,,NEON.PLA.D11.CLBJ.01604,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
a2f24224-89f7-4657-9870-646df5b686c4,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01643,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
dd6d7304-0a2f-4341-9b1b-864d4be0f249,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,1.2,334.5,,NEON.PLA.D11.CLBJ.01627,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
ca32806a-5c52-42c9-86bb-d88cb6225d33,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01621,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
3c5ce460-adad-429e-bf2a-f1fc8a7f3137,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,6.5,331.8,,NEON.PLA.D11.CLBJ.01608,,,,,NEON.DOC.000987vE,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
913357c5-cd15-4344-a656-8796b5f1e246,CLBJ_045.basePlot.vst,10/18/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,,,,,NEON.PLA.D11.CLBJ.01620,,,,,NEON.DOC.000987vE,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
21f69b50-0817-468f-bcb3-155c19ffc124,CLBJ_038.basePlot.vst,10/19/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_038,,,,,NEON.PLA.D11.CLBJ.01539B,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
0a48c9b7-9280-4818-bbe6-eea10b1c3e9e,CLBJ_038.basePlot.vst,10/19/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_038,,,,,NEON.PLA.D11.CLBJ.01565,,,,,NEON.DOC.000987vE,,SILA20,Sideroxylon lanuginosum Michx.,Sideroxylon,Sapotaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
41a41117-630e-4214-88d6-78b66ecd025e,CLBJ_038.basePlot.vst,10/19/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_038,41,2.8,286.2,,NEON.PLA.D11.CLBJ.01551,,,,,NEON.DOC.000987vE,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
548920ab-d35c-470a-a6f5-174ca101c05a,CLBJ_038.basePlot.vst,10/19/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_038,,,,,NEON.PLA.D11.CLBJ.01545A,,,,,NEON.DOC.000987vE,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
4267e707-1a09-462d-9476-282a9e5dc206,CLBJ_038.basePlot.vst,10/19/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_038,,,,,NEON.PLA.D11.CLBJ.01536,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
91dc2861-0a8a-4a80-8dbe-4b1c71818c4b,CLBJ_038.basePlot.vst,10/19/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_038,,,,,NEON.PLA.D11.CLBJ.01546,,,,,NEON.DOC.000987vE,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
d08c8c34-7c20-4d56-9372-a537db224874,CLBJ_038.basePlot.vst,10/19/2016,vst_CLBJ_2016,D11,CLBJ,CLBJ_038,,,,,NEON.PLA.D11.CLBJ.01574,,,,,NEON.DOC.000987vE,,OPUNT,Opuntia sp.,Opuntia,Cactaceae,genus,,,,,,mbray@field-ops.org,jjamison@field-ops.org,
